source,drill_id,raw_path,output_path,image_width,foreground_left,crop_start_green,head_end_blue,crop_end_exclusive,available_len,left_pad,output_shape
data,0208,datasets\original\data\normal\drill-0208-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0208-0.2410_37_37_296-3.raw,296,27,238,261,262,24,0,"24,37,37"
data,0209,datasets\original\data\normal\drill-0209-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0209-0.2410_37_37_296-3.raw,296,27,238,261,262,24,0,"24,37,37"
data,0210,datasets\original\data\normal\drill-0210-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0210-0.2410_37_37_296-3.raw,296,27,239,262,263,24,0,"24,37,37"
data,0211,datasets\original\data\normal\drill-0211-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0211-0.2410_37_37_296-3.raw,296,27,239,262,263,24,0,"24,37,37"
data,0212,datasets\original\data\normal\drill-0212-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0212-0.2410_37_37_296-3.raw,296,27,238,261,262,24,0,"24,37,37"
data,0214,datasets\original\data\normal\drill-0214-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0214-0.2410_37_37_296-3.raw,296,27,238,261,262,24,0,"24,37,37"
data,0215,datasets\original\data\normal\drill-0215-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0215-0.2410_37_37_296-3.raw,296,27,237,260,261,24,0,"24,37,37"
data,0216,datasets\original\data\normal\drill-0216-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0216-0.2410_37_37_296-3.raw,296,27,236,259,260,24,0,"24,37,37"
data,0217,datasets\original\data\normal\drill-0217-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0217-0.2410_37_37_296-3.raw,296,27,237,260,261,24,0,"24,37,37"
data,0218,datasets\original\data\normal\drill-0218-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0218-0.2410_37_37_296-3.raw,296,27,236,259,260,24,0,"24,37,37"
data,0219,datasets\original\data\normal\drill-0219-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0219-0.2410_37_37_296-3.raw,296,27,239,262,263,24,0,"24,37,37"
data,0220,datasets\original\data\normal\drill-0220-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0220-0.2410_37_37_296-3.raw,296,27,238,261,262,24,0,"24,37,37"
data,0221,datasets\original\data\normal\drill-0221-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0221-0.2410_37_37_296-3.raw,296,27,237,260,261,24,0,"24,37,37"
data,0222,datasets\original\data\normal\drill-0222-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0222-0.2410_37_37_296-3.raw,296,27,237,260,261,24,0,"24,37,37"
data,0223,datasets\original\data\normal\drill-0223-0.2410_37_37_296-3.raw,datasets\head_24\data\normal\drill-0223-0.2410_37_37_296-3.raw,296,27,236,259,260,24,0,"24,37,37"
data,0224,datasets\original\data\normal\drill-0224-0.2410_37_37_296-0.raw,datasets\head_24\data\normal\drill-0224-0.2410_37_37_296-0.raw,296,27,233,256,257,24,0,"24,37,37"
data,0225,datasets\original\data\normal\drill-0225-0.2410_37_37_296-0.raw,datasets\head_24\data\normal\drill-0225-0.2410_37_37_296-0.raw,296,27,233,256,257,24,0,"24,37,37"
data,0226,datasets\original\data\normal\drill-0226-0.2410_37_37_296-0.raw,datasets\head_24\data\normal\drill-0226-0.2410_37_37_296-0.raw,296,27,233,256,257,24,0,"24,37,37"
data,0227,datasets\original\data\normal\drill-0227-0.2410_37_37_296-0.raw,datasets\head_24\data\normal\drill-0227-0.2410_37_37_296-0.raw,296,27,234,257,258,24,0,"24,37,37"
data,0228,datasets\original\data\normal\drill-0228-0.2410_37_37_296-0.raw,datasets\head_24\data\normal\drill-0228-0.2410_37_37_296-0.raw,296,27,233,256,257,24,0,"24,37,37"
data,0229,datasets\original\data\normal\drill-0229-0.2410_37_37_296-0.raw,datasets\head_24\data\normal\drill-0229-0.2410_37_37_296-0.raw,296,27,232,255,256,24,0,"24,37,37"
data,0230,datasets\original\data\normal\drill-0230-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0230-0.2410_37_37_296-18.raw,296,21,230,253,254,24,0,"24,37,37"
data,0231,datasets\original\data\normal\drill-0231-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0231-0.2410_37_37_296-18.raw,296,21,229,252,253,24,0,"24,37,37"
data,0232,datasets\original\data\normal\drill-0232-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0232-0.2410_37_37_296-18.raw,296,21,229,252,253,24,0,"24,37,37"
data,0233,datasets\original\data\normal\drill-0233-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0233-0.2410_37_37_296-18.raw,296,21,229,252,253,24,0,"24,37,37"
data,0234,datasets\original\data\normal\drill-0234-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0234-0.2410_37_37_296-18.raw,296,21,229,252,253,24,0,"24,37,37"
data,0235,datasets\original\data\normal\drill-0235-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0235-0.2410_37_37_296-18.raw,296,21,229,252,253,24,0,"24,37,37"
data,0236,datasets\original\data\normal\drill-0236-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0236-0.2410_37_37_296-18.raw,296,21,228,251,252,24,0,"24,37,37"
data,0237,datasets\original\data\normal\drill-0237-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0237-0.2410_37_37_296-18.raw,296,21,229,252,253,24,0,"24,37,37"
data,0238,datasets\original\data\normal\drill-0238-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0238-0.2410_37_37_296-18.raw,296,21,228,251,252,24,0,"24,37,37"
data,0239,datasets\original\data\normal\drill-0239-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0239-0.2410_37_37_296-18.raw,296,21,228,251,252,24,0,"24,37,37"
data,0240,datasets\original\data\normal\drill-0240-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0240-0.2410_37_37_296-19.raw,296,23,230,253,254,24,0,"24,37,37"
data,0241,datasets\original\data\normal\drill-0241-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0241-0.2410_37_37_296-19.raw,296,23,229,252,253,24,0,"24,37,37"
data,0242,datasets\original\data\normal\drill-0242-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0242-0.2410_37_37_296-19.raw,296,23,229,252,253,24,0,"24,37,37"
data,0243,datasets\original\data\normal\drill-0243-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0243-0.2410_37_37_296-19.raw,296,23,229,252,253,24,0,"24,37,37"
data,0244,datasets\original\data\normal\drill-0244-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0244-0.2410_37_37_296-19.raw,296,23,228,251,252,24,0,"24,37,37"
data,0245,datasets\original\data\normal\drill-0245-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0245-0.2410_37_37_296-19.raw,296,22,228,251,252,24,0,"24,37,37"
data,0246,datasets\original\data\normal\drill-0246-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0246-0.2410_37_37_296-19.raw,296,23,228,251,252,24,0,"24,37,37"
data,0247,datasets\original\data\normal\drill-0247-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0247-0.2410_37_37_296-19.raw,296,22,228,251,252,24,0,"24,37,37"
data,0248,datasets\original\data\normal\drill-0248-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0248-0.2410_37_37_296-19.raw,296,22,229,252,253,24,0,"24,37,37"
data,0249,datasets\original\data\normal\drill-0249-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0249-0.2410_37_37_296-19.raw,296,22,228,251,252,24,0,"24,37,37"
data,0250,datasets\original\data\normal\drill-0250-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0250-0.2410_37_37_296-19.raw,296,22,229,252,253,24,0,"24,37,37"
data,0251,datasets\original\data\normal\drill-0251-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0251-0.2410_37_37_296-19.raw,296,22,229,252,253,24,0,"24,37,37"
data,0252,datasets\original\data\normal\drill-0252-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0252-0.2410_37_37_296-19.raw,296,22,229,252,253,24,0,"24,37,37"
data,0253,datasets\original\data\normal\drill-0253-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0253-0.2410_37_37_296-19.raw,296,22,229,252,253,24,0,"24,37,37"
data,0254,datasets\original\data\normal\drill-0254-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0254-0.2410_37_37_296-19.raw,296,22,229,252,253,24,0,"24,37,37"
data,0255,datasets\original\data\normal\drill-0255-0.2410_37_37_296-19.raw,datasets\head_24\data\normal\drill-0255-0.2410_37_37_296-19.raw,296,23,230,253,254,24,0,"24,37,37"
data,0256,datasets\original\data\normal\drill-0256-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0256-0.2410_37_37_296-18.raw,296,22,228,251,252,24,0,"24,37,37"
data,0257,datasets\original\data\normal\drill-0257-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0257-0.2410_37_37_296-18.raw,296,21,228,251,252,24,0,"24,37,37"
data,0258,datasets\original\data\normal\drill-0258-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0258-0.2410_37_37_296-18.raw,296,21,229,252,253,24,0,"24,37,37"
data,0259,datasets\original\data\normal\drill-0259-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0259-0.2410_37_37_296-18.raw,296,22,229,252,253,24,0,"24,37,37"
data,0260,datasets\original\data\normal\drill-0260-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0260-0.2410_37_37_296-18.raw,296,22,229,252,253,24,0,"24,37,37"
data,0261,datasets\original\data\normal\drill-0261-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0261-0.2410_37_37_296-18.raw,296,21,229,252,253,24,0,"24,37,37"
data,0262,datasets\original\data\normal\drill-0262-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0262-0.2410_37_37_296-18.raw,296,22,229,252,253,24,0,"24,37,37"
data,0263,datasets\original\data\normal\drill-0263-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0263-0.2410_37_37_296-18.raw,296,22,228,251,252,24,0,"24,37,37"
data,0264,datasets\original\data\normal\drill-0264-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0264-0.2410_37_37_296-18.raw,296,22,230,253,254,24,0,"24,37,37"
data,0265,datasets\original\data\normal\drill-0265-0.2410_37_37_296-18.raw,datasets\head_24\data\normal\drill-0265-0.2410_37_37_296-18.raw,296,22,228,251,252,24,0,"24,37,37"
data,0266,datasets\original\data\normal\drill-0266-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0266-0.2410_37_37_296-17.raw,296,22,230,253,254,24,0,"24,37,37"
data,0267,datasets\original\data\normal\drill-0267-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0267-0.2410_37_37_296-17.raw,296,22,229,252,253,24,0,"24,37,37"
data,0268,datasets\original\data\normal\drill-0268-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0268-0.2410_37_37_296-17.raw,296,22,229,252,253,24,0,"24,37,37"
data,0269,datasets\original\data\normal\drill-0269-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0269-0.2410_37_37_296-17.raw,296,22,230,253,254,24,0,"24,37,37"
data,0270,datasets\original\data\normal\drill-0270-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0270-0.2410_37_37_296-17.raw,296,22,229,252,253,24,0,"24,37,37"
data,0271,datasets\original\data\normal\drill-0271-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0271-0.2410_37_37_296-17.raw,296,22,231,254,255,24,0,"24,37,37"
data,0272,datasets\original\data\normal\drill-0272-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0272-0.2410_37_37_296-17.raw,296,22,229,252,253,24,0,"24,37,37"
data,0273,datasets\original\data\normal\drill-0273-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0273-0.2410_37_37_296-17.raw,296,22,229,252,253,24,0,"24,37,37"
data,0274,datasets\original\data\normal\drill-0274-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0274-0.2410_37_37_296-17.raw,296,21,228,251,252,24,0,"24,37,37"
data,0275,datasets\original\data\normal\drill-0275-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0275-0.2410_37_37_296-17.raw,296,22,229,252,253,24,0,"24,37,37"
data,0276,datasets\original\data\normal\drill-0276-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0276-0.2410_37_37_296-17.raw,296,21,229,252,253,24,0,"24,37,37"
data,0277,datasets\original\data\normal\drill-0277-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0277-0.2410_37_37_296-17.raw,296,21,229,252,253,24,0,"24,37,37"
data,0278,datasets\original\data\normal\drill-0278-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0278-0.2410_37_37_296-17.raw,296,22,229,252,253,24,0,"24,37,37"
data,0279,datasets\original\data\normal\drill-0279-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0279-0.2410_37_37_296-17.raw,296,22,229,252,253,24,0,"24,37,37"
data,0280,datasets\original\data\normal\drill-0280-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0280-0.2410_37_37_296-17.raw,296,21,229,252,253,24,0,"24,37,37"
data,0281,datasets\original\data\normal\drill-0281-0.2410_37_37_296-17.raw,datasets\head_24\data\normal\drill-0281-0.2410_37_37_296-17.raw,296,22,229,252,253,24,0,"24,37,37"
data,0282,datasets\original\data\normal\drill-0282-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0282-0.2410_37_37_296-16.raw,296,29,236,259,260,24,0,"24,37,37"
data,0283,datasets\original\data\normal\drill-0283-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0283-0.2410_37_37_296-16.raw,296,29,236,259,260,24,0,"24,37,37"
data,0284,datasets\original\data\normal\drill-0284-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0284-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0285,datasets\original\data\normal\drill-0285-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0285-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0286,datasets\original\data\normal\drill-0286-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0286-0.2410_37_37_296-16.raw,296,29,238,261,262,24,0,"24,37,37"
data,0287,datasets\original\data\normal\drill-0287-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0287-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0288,datasets\original\data\normal\drill-0288-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0288-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0289,datasets\original\data\normal\drill-0289-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0289-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0290,datasets\original\data\normal\drill-0290-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0290-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0291,datasets\original\data\normal\drill-0291-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0291-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0292,datasets\original\data\normal\drill-0292-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0292-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0293,datasets\original\data\normal\drill-0293-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0293-0.2410_37_37_296-16.raw,296,29,236,259,260,24,0,"24,37,37"
data,0294,datasets\original\data\normal\drill-0294-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0294-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0295,datasets\original\data\normal\drill-0295-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0295-0.2410_37_37_296-16.raw,296,29,236,259,260,24,0,"24,37,37"
data,0296,datasets\original\data\normal\drill-0296-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0296-0.2410_37_37_296-16.raw,296,29,236,259,260,24,0,"24,37,37"
data,0297,datasets\original\data\normal\drill-0297-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0297-0.2410_37_37_296-16.raw,296,29,236,259,260,24,0,"24,37,37"
data,0298,datasets\original\data\normal\drill-0298-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0298-0.2410_37_37_296-16.raw,296,29,236,259,260,24,0,"24,37,37"
data,0299,datasets\original\data\normal\drill-0299-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0299-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0300,datasets\original\data\normal\drill-0300-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0300-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0301,datasets\original\data\normal\drill-0301-0.2410_37_37_296-16.raw,datasets\head_24\data\normal\drill-0301-0.2410_37_37_296-16.raw,296,29,237,260,261,24,0,"24,37,37"
data,0302,datasets\original\data\normal\drill-0302-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0302-0.2410_37_37_296-15.raw,296,21,229,252,253,24,0,"24,37,37"
data,0303,datasets\original\data\normal\drill-0303-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0303-0.2410_37_37_296-15.raw,296,21,229,252,253,24,0,"24,37,37"
data,0304,datasets\original\data\normal\drill-0304-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0304-0.2410_37_37_296-15.raw,296,21,230,253,254,24,0,"24,37,37"
data,0305,datasets\original\data\normal\drill-0305-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0305-0.2410_37_37_296-15.raw,296,21,230,253,254,24,0,"24,37,37"
data,0306,datasets\original\data\normal\drill-0306-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0306-0.2410_37_37_296-15.raw,296,21,230,253,254,24,0,"24,37,37"
data,0307,datasets\original\data\normal\drill-0307-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0307-0.2410_37_37_296-15.raw,296,22,230,253,254,24,0,"24,37,37"
data,0308,datasets\original\data\normal\drill-0308-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0308-0.2410_37_37_296-15.raw,296,21,230,253,254,24,0,"24,37,37"
data,0309,datasets\original\data\normal\drill-0309-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0309-0.2410_37_37_296-15.raw,296,21,230,253,254,24,0,"24,37,37"
data,0310,datasets\original\data\normal\drill-0310-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0310-0.2410_37_37_296-15.raw,296,21,228,251,252,24,0,"24,37,37"
data,0311,datasets\original\data\normal\drill-0311-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0311-0.2410_37_37_296-15.raw,296,21,229,252,253,24,0,"24,37,37"
data,0312,datasets\original\data\normal\drill-0312-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0312-0.2410_37_37_296-15.raw,296,22,230,253,254,24,0,"24,37,37"
data,0313,datasets\original\data\normal\drill-0313-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0313-0.2410_37_37_296-15.raw,296,21,230,253,254,24,0,"24,37,37"
data,0314,datasets\original\data\normal\drill-0314-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0314-0.2410_37_37_296-15.raw,296,22,229,252,253,24,0,"24,37,37"
data,0315,datasets\original\data\normal\drill-0315-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0315-0.2410_37_37_296-15.raw,296,22,231,254,255,24,0,"24,37,37"
data,0316,datasets\original\data\normal\drill-0316-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0316-0.2410_37_37_296-15.raw,296,22,230,253,254,24,0,"24,37,37"
data,0317,datasets\original\data\normal\drill-0317-0.2410_37_37_296-15.raw,datasets\head_24\data\normal\drill-0317-0.2410_37_37_296-15.raw,296,21,230,253,254,24,0,"24,37,37"
data,0318,datasets\original\data\normal\drill-0318-0.2410_37_37_296-13.raw,datasets\head_24\data\normal\drill-0318-0.2410_37_37_296-13.raw,296,20,229,252,253,24,0,"24,37,37"
data,0319,datasets\original\data\normal\drill-0319-0.2410_37_37_296-13.raw,datasets\head_24\data\normal\drill-0319-0.2410_37_37_296-13.raw,296,20,229,252,253,24,0,"24,37,37"
data,0320,datasets\original\data\normal\drill-0320-0.2410_37_37_296-13.raw,datasets\head_24\data\normal\drill-0320-0.2410_37_37_296-13.raw,296,21,229,252,253,24,0,"24,37,37"
data,0321,datasets\original\data\normal\drill-0321-0.2410_37_37_296-13.raw,datasets\head_24\data\normal\drill-0321-0.2410_37_37_296-13.raw,296,20,232,255,256,24,0,"24,37,37"
data,0322,datasets\original\data\normal\drill-0322-0.2410_37_37_296-13.raw,datasets\head_24\data\normal\drill-0322-0.2410_37_37_296-13.raw,296,21,230,253,254,24,0,"24,37,37"
